reference_probe_id,variant_probe_id,control,comparison,setting_id,scene_id,target_order
gym__name_omar__obj_cone__direct_label__object_first,gym__name_omar__obj_cone__direct_label__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cone,varied
gym__name_omar__obj_cone__distance_phrase__object_first,gym__name_omar__obj_cone__distance_phrase__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cone,varied
gym__name_omar__obj_cone__distance_phrase_object_first__object_first,gym__name_omar__obj_cone__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cone,varied
gym__name_omar__obj_cone__endpoint_placement__object_first,gym__name_omar__obj_cone__endpoint_placement__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cone,varied
gym__name_omar__obj_helmet__direct_label__object_first,gym__name_omar__obj_helmet__direct_label__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_helmet,varied
gym__name_omar__obj_helmet__distance_phrase__object_first,gym__name_omar__obj_helmet__distance_phrase__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_helmet,varied
gym__name_omar__obj_helmet__distance_phrase_object_first__object_first,gym__name_omar__obj_helmet__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_helmet,varied
gym__name_omar__obj_helmet__endpoint_placement__object_first,gym__name_omar__obj_helmet__endpoint_placement__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_helmet,varied
gym__name_omar__obj_cup__direct_label__object_first,gym__name_omar__obj_cup__direct_label__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cup,varied
gym__name_omar__obj_cup__distance_phrase__object_first,gym__name_omar__obj_cup__distance_phrase__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cup,varied
gym__name_omar__obj_cup__distance_phrase_object_first__object_first,gym__name_omar__obj_cup__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cup,varied
gym__name_omar__obj_cup__endpoint_placement__object_first,gym__name_omar__obj_cup__endpoint_placement__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_cup,varied
gym__name_omar__obj_key__direct_label__object_first,gym__name_omar__obj_key__direct_label__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_key,varied
gym__name_omar__obj_key__distance_phrase__object_first,gym__name_omar__obj_key__distance_phrase__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_key,varied
gym__name_omar__obj_key__distance_phrase_object_first__object_first,gym__name_omar__obj_key__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_key,varied
gym__name_omar__obj_key__endpoint_placement__object_first,gym__name_omar__obj_key__endpoint_placement__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_key,varied
gym__name_omar__obj_box__direct_label__object_first,gym__name_omar__obj_box__direct_label__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_box,varied
gym__name_omar__obj_box__distance_phrase__object_first,gym__name_omar__obj_box__distance_phrase__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_box,varied
gym__name_omar__obj_box__distance_phrase_object_first__object_first,gym__name_omar__obj_box__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_box,varied
gym__name_omar__obj_box__endpoint_placement__object_first,gym__name_omar__obj_box__endpoint_placement__person_first,target_order,object_first_vs_person_first,gym,gym__name_omar__obj_box,varied
hallway__name_maya__obj_ball__direct_label__object_first,hallway__name_maya__obj_ball__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_ball,varied
hallway__name_maya__obj_ball__distance_phrase__object_first,hallway__name_maya__obj_ball__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_ball,varied
hallway__name_maya__obj_ball__distance_phrase_object_first__object_first,hallway__name_maya__obj_ball__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_ball,varied
hallway__name_maya__obj_ball__endpoint_placement__object_first,hallway__name_maya__obj_ball__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_ball,varied
hallway__name_maya__obj_bag__direct_label__object_first,hallway__name_maya__obj_bag__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_bag,varied
hallway__name_maya__obj_bag__distance_phrase__object_first,hallway__name_maya__obj_bag__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_bag,varied
hallway__name_maya__obj_bag__distance_phrase_object_first__object_first,hallway__name_maya__obj_bag__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_bag,varied
hallway__name_maya__obj_bag__endpoint_placement__object_first,hallway__name_maya__obj_bag__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_bag,varied
hallway__name_maya__obj_book__direct_label__object_first,hallway__name_maya__obj_book__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_book,varied
hallway__name_maya__obj_book__distance_phrase__object_first,hallway__name_maya__obj_book__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_book,varied
hallway__name_maya__obj_book__distance_phrase_object_first__object_first,hallway__name_maya__obj_book__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_book,varied
hallway__name_maya__obj_book__endpoint_placement__object_first,hallway__name_maya__obj_book__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_book,varied
hallway__name_maya__obj_cone__direct_label__object_first,hallway__name_maya__obj_cone__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cone,varied
hallway__name_maya__obj_cone__distance_phrase__object_first,hallway__name_maya__obj_cone__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cone,varied
hallway__name_maya__obj_cone__distance_phrase_object_first__object_first,hallway__name_maya__obj_cone__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cone,varied
hallway__name_maya__obj_cone__endpoint_placement__object_first,hallway__name_maya__obj_cone__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cone,varied
hallway__name_maya__obj_helmet__direct_label__object_first,hallway__name_maya__obj_helmet__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_helmet,varied
hallway__name_maya__obj_helmet__distance_phrase__object_first,hallway__name_maya__obj_helmet__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_helmet,varied
hallway__name_maya__obj_helmet__distance_phrase_object_first__object_first,hallway__name_maya__obj_helmet__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_helmet,varied
hallway__name_maya__obj_helmet__endpoint_placement__object_first,hallway__name_maya__obj_helmet__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_helmet,varied
hallway__name_maya__obj_cup__direct_label__object_first,hallway__name_maya__obj_cup__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cup,varied
hallway__name_maya__obj_cup__distance_phrase__object_first,hallway__name_maya__obj_cup__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cup,varied
hallway__name_maya__obj_cup__distance_phrase_object_first__object_first,hallway__name_maya__obj_cup__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cup,varied
hallway__name_maya__obj_cup__endpoint_placement__object_first,hallway__name_maya__obj_cup__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_cup,varied
hallway__name_maya__obj_key__direct_label__object_first,hallway__name_maya__obj_key__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_key,varied
hallway__name_maya__obj_key__distance_phrase__object_first,hallway__name_maya__obj_key__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_key,varied
hallway__name_maya__obj_key__distance_phrase_object_first__object_first,hallway__name_maya__obj_key__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_key,varied
hallway__name_maya__obj_key__endpoint_placement__object_first,hallway__name_maya__obj_key__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_key,varied
hallway__name_maya__obj_box__direct_label__object_first,hallway__name_maya__obj_box__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_box,varied
hallway__name_maya__obj_box__distance_phrase__object_first,hallway__name_maya__obj_box__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_box,varied
hallway__name_maya__obj_box__distance_phrase_object_first__object_first,hallway__name_maya__obj_box__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_box,varied
hallway__name_maya__obj_box__endpoint_placement__object_first,hallway__name_maya__obj_box__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_maya__obj_box,varied
hallway__name_jesse__obj_ball__direct_label__object_first,hallway__name_jesse__obj_ball__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_ball,varied
hallway__name_jesse__obj_ball__distance_phrase__object_first,hallway__name_jesse__obj_ball__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_ball,varied
hallway__name_jesse__obj_ball__distance_phrase_object_first__object_first,hallway__name_jesse__obj_ball__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_ball,varied
hallway__name_jesse__obj_ball__endpoint_placement__object_first,hallway__name_jesse__obj_ball__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_ball,varied
hallway__name_jesse__obj_bag__direct_label__object_first,hallway__name_jesse__obj_bag__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_bag,varied
hallway__name_jesse__obj_bag__distance_phrase__object_first,hallway__name_jesse__obj_bag__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_bag,varied
hallway__name_jesse__obj_bag__distance_phrase_object_first__object_first,hallway__name_jesse__obj_bag__distance_phrase_object_first__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_bag,varied
hallway__name_jesse__obj_bag__endpoint_placement__object_first,hallway__name_jesse__obj_bag__endpoint_placement__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_bag,varied
hallway__name_jesse__obj_book__direct_label__object_first,hallway__name_jesse__obj_book__direct_label__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_book,varied
hallway__name_jesse__obj_book__distance_phrase__object_first,hallway__name_jesse__obj_book__distance_phrase__person_first,target_order,object_first_vs_person_first,hallway,hallway__name_jesse__obj_book,varied
