probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,reference_frame,evidence_type,displayed_slot_labels_left_to_right,length_band,context_entity_order,last_mentioned_entity,target_entity_order,correct_target_for_context1,correct_target_for_context2,Target1,target1_relation_word,context1_target_relation,Context1,target_motion_left,target_start_left,target_start_label_left,target_end_left,target_end_label_left,reference_motion_left,reference_start_left,reference_start_label_left,reference_end_left,reference_end_label_left,initial_relation_left,final_relation_left,order_reversed_left,Target2,target2_relation_word,context2_target_relation,Context2,target_motion_right,target_start_right,target_start_label_right,target_end_right,target_end_label_right,reference_motion_right,reference_start_right,reference_start_label_right,reference_end_right,reference_end_label_right,initial_relation_right,final_relation_right,order_reversed_right,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
reference_cross_full__cup_box__named_positions__compact__target_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",compact,target_first,reference,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The cup icon stays at center. The box icon moves from far-left to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The cup icon stays at center. The box icon moves from far-right to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,31,31,11,11
reference_cross_full__cup_box__named_positions__compact__target_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",compact,target_first,reference,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The cup icon stays at center. The box icon moves from far-left to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The cup icon stays at center. The box icon moves from far-right to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,31,31,11,11
reference_cross_full__cup_box__named_positions__compact__reference_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",compact,reference_first,target,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The box icon moves from far-left to far-right. The cup icon stays at center.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The box icon moves from far-right to far-left. The cup icon stays at center.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,31,31,11,11
reference_cross_full__cup_box__named_positions__compact__reference_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",compact,reference_first,target,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The box icon moves from far-left to far-right. The cup icon stays at center.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The box icon moves from far-right to far-left. The cup icon stays at center.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,31,31,11,11
reference_cross_full__cup_box__named_positions__standard__target_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",standard,target_first,reference,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The cup icon stays at center. The box icon moves from far-left to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The cup icon stays at center. The box icon moves from far-right to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,35,35,11,11
reference_cross_full__cup_box__named_positions__standard__target_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",standard,target_first,reference,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The cup icon stays at center. The box icon moves from far-left to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The cup icon stays at center. The box icon moves from far-right to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,35,35,11,11
reference_cross_full__cup_box__named_positions__standard__reference_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",standard,reference_first,target,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The box icon moves from far-left to far-right. The cup icon stays at center.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The box icon moves from far-right to far-left. The cup icon stays at center.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,35,35,11,11
reference_cross_full__cup_box__named_positions__standard__reference_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",standard,reference_first,target,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The box icon moves from far-left to far-right. The cup icon stays at center.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen stays fixed. The box icon moves from far-right to far-left. The cup icon stays at center.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,35,35,11,11
reference_cross_full__cup_box__named_positions__expanded__target_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",expanded,target_first,reference,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The cup icon starts at center and stays there. The box icon starts at far-left, then moves to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The cup icon starts at center and stays there. The box icon starts at far-right, then moves to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,42,42,11,11
reference_cross_full__cup_box__named_positions__expanded__target_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",expanded,target_first,reference,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The cup icon starts at center and stays there. The box icon starts at far-left, then moves to far-right.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The cup icon starts at center and stays there. The box icon starts at far-right, then moves to far-left.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,42,42,11,11
reference_cross_full__cup_box__named_positions__expanded__reference_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",expanded,reference_first,target,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The box icon starts at far-left, then moves to far-right. The cup icon starts at center and stays there.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The box icon starts at far-right, then moves to far-left. The cup icon starts at center and stays there.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,42,42,11,11
reference_cross_full__cup_box__named_positions__expanded__reference_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,named_positions,"far-left, inner-left, center, inner-right, far-right",expanded,reference_first,target,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The box icon starts at far-left, then moves to far-right. The cup icon starts at center and stays there.",still,3,center,3,center,right,1,far-left,5,far-right,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: far-left, inner-left, center, inner-right, far-right. The screen and viewpoint stay fixed. The box icon starts at far-right, then moves to far-left. The cup icon starts at center and stays there.",still,3,center,3,center,left,5,far-right,1,far-left,left,right,True,42,42,11,11
reference_cross_full__cup_box__numbered_left_to_right__compact__target_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,numbered_left_to_right,"1, 2, 3, 4, 5",compact,target_first,reference,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The cup icon stays at 3. The box icon moves from 1 to 5.",still,3,3,3,3,right,1,1,5,5,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The cup icon stays at 3. The box icon moves from 5 to 1.",still,3,3,3,3,left,5,5,1,1,left,right,True,25,25,11,11
reference_cross_full__cup_box__numbered_left_to_right__compact__target_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,numbered_left_to_right,"1, 2, 3, 4, 5",compact,target_first,reference,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The cup icon stays at 3. The box icon moves from 1 to 5.",still,3,3,3,3,right,1,1,5,5,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The cup icon stays at 3. The box icon moves from 5 to 1.",still,3,3,3,3,left,5,5,1,1,left,right,True,25,25,11,11
reference_cross_full__cup_box__numbered_left_to_right__compact__reference_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,numbered_left_to_right,"1, 2, 3, 4, 5",compact,reference_first,target,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The box icon moves from 1 to 5. The cup icon stays at 3.",still,3,3,3,3,right,1,1,5,5,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The box icon moves from 5 to 1. The cup icon stays at 3.",still,3,3,3,3,left,5,5,1,1,left,right,True,25,25,11,11
reference_cross_full__cup_box__numbered_left_to_right__compact__reference_first__reference_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,numbered_left_to_right,"1, 2, 3, 4, 5",compact,reference_first,target,reference_first,Target1,Target2,The box icon is to the right of the cup icon.,right,left,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The box icon moves from 1 to 5. The cup icon stays at 3.",still,3,3,3,3,right,1,1,5,5,right,left,True,The box icon is to the left of the cup icon.,left,right,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The box icon moves from 5 to 1. The cup icon stays at 3.",still,3,3,3,3,left,5,5,1,1,left,right,True,25,25,11,11
reference_cross_full__cup_box__numbered_left_to_right__standard__target_first__target_first,1.2,applied,reference_crosses,full_crossing,reference_cross_full,cup_box,cup,box,reader_view_fixed_screen,numbered_left_to_right,"1, 2, 3, 4, 5",standard,target_first,reference,target_first,Target1,Target2,The cup icon is to the left of the box icon.,left,left,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The screen stays fixed. The cup icon stays at 3. The box icon moves from 1 to 5.",still,3,3,3,3,right,1,1,5,5,right,left,True,The cup icon is to the right of the box icon.,right,right,"Fixed screen slots, left to right: 1, 2, 3, 4, 5. The screen stays fixed. The cup icon stays at 3. The box icon moves from 5 to 1.",still,3,3,3,3,left,5,5,1,1,left,right,True,29,29,11,11
