probe_id,probe_version,probe_type,matched_group_id,condition_id,length_match_id,template_id,length_band,evidence_type,outcome,correct_target,name_id,name,object_id,object,numeric_case_id,unit,unit_id,unit_notation,unit_match_id,initial_distance,final_distance,signed_distance_change,movement_distance,object_stationary,passes_object,reference_order_id,wording_id,Context,Target1,Target2,Target3,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,Target3_word_count,Target3_char_count,Target3_token_count,Target3_conditional_token_count,probe_row_index
name_0__obj_cone__num_09__unit_ft__explicit_distance__unchanged__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__expanded,explicit_distance,name_0__obj_cone__num_09__unit_ft__explicit_distance__unchanged,distance_expanded,expanded,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__explicit_distance__unchanged__expanded,52,52,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 52 ft from a cone that remained stationary. The distance between Maya and that cone is now 52 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,117,25,9,43,11,10,9,46,11,10,12,57,14,13,2762
name_0__obj_cone__num_09__unit_ft__movement_description__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__compact,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__closer,movement_compact,compact,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__closer__compact,52,24,-28,28,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 52 ft from a stationary cone, Maya walked 28 ft directly toward it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,76,16,9,43,11,10,9,46,11,10,12,57,14,13,2763
name_0__obj_cone__num_09__unit_ft__movement_description__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__compact,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__farther,movement_compact,compact,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__farther__compact,52,80,28,28,True,False,person_relative_to_object,closer_farther_same_distance,"Starting 52 ft from a stationary cone, Maya walked 28 ft directly away from it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,15,79,17,9,43,11,10,9,46,11,10,12,57,14,13,2764
name_0__obj_cone__num_09__unit_ft__movement_description__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__closer,movement_standard,standard,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__closer,52,24,-28,28,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 52 ft from a stationary cone. Maya walked 28 ft directly toward the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,82,19,9,43,11,10,9,46,11,10,12,57,14,13,2765
name_0__obj_cone__num_09__unit_ft__movement_description__farther,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__farther,movement_standard,standard,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__farther,52,80,28,28,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 52 ft from a stationary cone. Maya walked 28 ft directly away from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,17,85,20,9,43,11,10,9,46,11,10,12,57,14,13,2766
name_0__obj_cone__num_09__unit_ft__movement_description__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__expanded,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__closer,movement_expanded,expanded,directed_movement_inference,closer,Target1,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__closer__expanded,52,24,-28,28,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 52 ft from a cone that remained stationary. From that starting position, Maya walked 28 ft directly toward the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,23,136,27,9,43,11,10,9,46,11,10,12,57,14,13,2767
name_0__obj_cone__num_09__unit_ft__movement_description__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__expanded,movement_description,name_0__obj_cone__num_09__unit_ft__movement_description__farther,movement_expanded,expanded,directed_movement_inference,farther,Target2,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__movement_description__farther__expanded,52,80,28,28,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 52 ft from a cone that remained stationary. From that starting position, Maya walked 28 ft directly away from the cone.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,24,139,28,9,43,11,10,9,46,11,10,12,57,14,13,2768
name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__compact,orientation_control,name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged,orientation_compact,compact,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__orientation_control__unchanged__compact,52,52,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya, 52 ft from a stationary cone, turned around in place.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,11,59,15,9,43,11,10,9,46,11,10,12,57,14,13,2769
name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft,orientation_control,name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged,orientation_standard,standard,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__orientation_control__unchanged,52,52,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 52 ft from a stationary cone. Maya turned around without changing position.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,14,84,17,9,43,11,10,9,46,11,10,12,57,14,13,2770
name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_09__unit_ft__expanded,orientation_control,name_0__obj_cone__num_09__unit_ft__orientation_control__unchanged,orientation_expanded,expanded,rotation_without_translation_inference,unchanged,Target3,name_0,Maya,obj_cone,cone,num_09,feet,unit_ft,abbreviation,name_0__obj_cone__num_09__orientation_control__unchanged__expanded,52,52,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 52 ft from a cone that remained stationary. Maya then turned to face the opposite direction, keeping both feet in the same place.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,26,149,30,9,43,11,10,9,46,11,10,12,57,14,13,2771
name_0__obj_cone__num_10__unit_ft__explicit_distance__closer__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft__compact,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__closer,distance_compact,compact,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__closer__compact,56,48,-8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 56 ft, now 48 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,69,17,9,43,11,10,9,46,11,10,12,57,14,13,2772
name_0__obj_cone__num_10__unit_ft__explicit_distance__farther__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft__compact,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__farther,distance_compact,compact,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__farther__compact,56,64,8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 56 ft, now 64 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,69,17,9,43,11,10,9,46,11,10,12,57,14,13,2773
name_0__obj_cone__num_10__unit_ft__explicit_distance__unchanged__compact,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft__compact,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__unchanged,distance_compact,compact,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__unchanged__compact,56,56,0,0,True,False,person_relative_to_object,closer_farther_same_distance,"Maya's distance from the stationary cone: initially 56 ft, now 56 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,13,69,17,9,43,11,10,9,46,11,10,12,57,14,13,2774
name_0__obj_cone__num_10__unit_ft__explicit_distance__closer,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__closer,distance_standard,standard,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__closer,56,48,-8,8,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 56 ft from a stationary cone. Maya is now 48 ft from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,71,19,9,43,11,10,9,46,11,10,12,57,14,13,2775
name_0__obj_cone__num_10__unit_ft__explicit_distance__farther,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__farther,distance_standard,standard,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__farther,56,64,8,8,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 56 ft from a stationary cone. Maya is now 64 ft from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,71,19,9,43,11,10,9,46,11,10,12,57,14,13,2776
name_0__obj_cone__num_10__unit_ft__explicit_distance__unchanged,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__unchanged,distance_standard,standard,explicit_distance_comparison,unchanged,Target3,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__unchanged,56,56,0,0,True,False,person_relative_to_object,closer_farther_same_distance,Maya was 56 ft from a stationary cone. Maya is now 56 ft from the cone.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,16,71,19,9,43,11,10,9,46,11,10,12,57,14,13,2777
name_0__obj_cone__num_10__unit_ft__explicit_distance__closer__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft__expanded,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__closer,distance_expanded,expanded,explicit_distance_comparison,closer,Target1,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__closer__expanded,56,48,-8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 56 ft from a cone that remained stationary. The distance between Maya and that cone is now 48 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,117,25,9,43,11,10,9,46,11,10,12,57,14,13,2778
name_0__obj_cone__num_10__unit_ft__explicit_distance__farther__expanded,1.2,closer_farther_initial_conditions,name_0__obj_cone__num_10__unit_ft__expanded,explicit_distance,name_0__obj_cone__num_10__unit_ft__explicit_distance__farther,distance_expanded,expanded,explicit_distance_comparison,farther,Target2,name_0,Maya,obj_cone,cone,num_10,feet,unit_ft,abbreviation,name_0__obj_cone__num_10__explicit_distance__farther__expanded,56,64,8,8,True,False,person_relative_to_object,closer_farther_same_distance,"Initially, Maya was 56 ft from a cone that remained stationary. The distance between Maya and that cone is now 64 ft.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,22,117,25,9,43,11,10,9,46,11,10,12,57,14,13,2779
