matched_group_id,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,Domain,ConceptA,ConceptB,Target1,Target2,reference_order_id,target_negation_pattern_id,distance_standard_id,probe_id,probe_version,probe_type,original_baseline_probe_id,context_form_id,reference_form_id,condition_id,body_comparison_available,body_reference_type,body_reference,evidence_type,ContextType,ContextDiff,TargetDiff,prefix_text,close_location_sentence,far_location_sentence,Context1,Context2,correct_target_for_context1,correct_target_for_context2,close_evidence_type,far_evidence_type,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_platform__name_2__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Li.,The suitcase is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_suitcase__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_suitcase__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands at one end of a long train platform.,The suitcase rests immediately beside Li.,The full length of a long train platform separates the suitcase from Li.,Li stands at one end of a long train platform. The suitcase rests immediately beside Li.,Li stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Li.,Target1,Target2,proximity_word,physical_arrangement,16,88,23,119,6,28,6,28,149
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The backpack rests immediately beside Li's ankle.,The full length of a long train platform separates the backpack from Li.,The backpack rests immediately beside Li's ankle.,The full length of a long train platform separates the backpack from Li.,Target1,Target2,physical_arrangement,physical_arrangement,8,49,13,72,6,28,6,28,150
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands on a train platform.,The backpack rests immediately beside Li's ankle.,The full length of a long train platform separates the backpack from Li.,Li stands on a train platform. The backpack rests immediately beside Li's ankle.,Li stands on a train platform. The full length of a long train platform separates the backpack from Li.,Target1,Target2,physical_arrangement,physical_arrangement,14,80,19,103,6,28,6,28,151
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Li stands at one end of a long train platform.,The backpack rests immediately beside Li's ankle.,The full length of a long train platform separates the backpack from Li.,Li stands at one end of a long train platform. The backpack rests immediately beside Li's ankle.,Li stands at one end of a long train platform. The full length of a long train platform separates the backpack from Li.,Target1,Target2,physical_arrangement,physical_arrangement,18,96,23,119,6,28,6,28,152
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__person_direct__compact,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,compact,person_direct,person_direct__compact,True,,,proximity_word,mixed,location phrase contrast,concept swap,,The backpack rests immediately beside Li.,The full length of a long train platform separates the backpack from Li.,The backpack rests immediately beside Li.,The full length of a long train platform separates the backpack from Li.,Target1,Target2,proximity_word,physical_arrangement,6,41,13,72,6,28,6,28,153
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__person_direct__setting,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,setting,person_direct,person_direct__setting,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands on a train platform.,The backpack rests immediately beside Li.,The full length of a long train platform separates the backpack from Li.,Li stands on a train platform. The backpack rests immediately beside Li.,Li stands on a train platform. The full length of a long train platform separates the backpack from Li.,Target1,Target2,proximity_word,physical_arrangement,12,72,19,103,6,28,6,28,154
person_platform__name_2__obj_backpack,person_platform,endpoints,person_platform,long train platform,person_object,name_2,Li,obj_backpack,backpack,,,spatial-relations,close,far,The backpack is close to Li.,The backpack is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_2__obj_backpack__person_direct__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_2__obj_backpack__baseline,endpoint,person_direct,person_direct__endpoint,True,,,proximity_word,mixed,location phrase contrast,concept swap,Li stands at one end of a long train platform.,The backpack rests immediately beside Li.,The full length of a long train platform separates the backpack from Li.,Li stands at one end of a long train platform. The backpack rests immediately beside Li.,Li stands at one end of a long train platform. The full length of a long train platform separates the backpack from Li.,Target1,Target2,proximity_word,physical_arrangement,16,88,23,119,6,28,6,28,155
person_platform__name_3__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Omar.,The suitcase is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_3__obj_suitcase__placement__compact,1.0,close_far_context_and_body_reference,person_platform__name_3__obj_suitcase__baseline,compact,placement,placement__compact,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,,The suitcase rests immediately beside Omar's ankle.,The full length of a long train platform separates the suitcase from Omar.,The suitcase rests immediately beside Omar's ankle.,The full length of a long train platform separates the suitcase from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,8,51,13,74,6,30,6,30,156
person_platform__name_3__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Omar.,The suitcase is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_3__obj_suitcase__placement__setting,1.0,close_far_context_and_body_reference,person_platform__name_3__obj_suitcase__baseline,setting,placement,placement__setting,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Omar stands on a train platform.,The suitcase rests immediately beside Omar's ankle.,The full length of a long train platform separates the suitcase from Omar.,Omar stands on a train platform. The suitcase rests immediately beside Omar's ankle.,Omar stands on a train platform. The full length of a long train platform separates the suitcase from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,14,84,19,107,6,30,6,30,157
person_platform__name_3__obj_suitcase,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_suitcase,suitcase,,,spatial-relations,close,far,The suitcase is close to Omar.,The suitcase is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_platform__name_3__obj_suitcase__placement__endpoint,1.0,close_far_context_and_body_reference,person_platform__name_3__obj_suitcase__baseline,endpoint,placement,placement__endpoint,True,body_part,ankle,physical_arrangement,indirect,location phrase contrast,concept swap,Omar stands at one end of a long train platform.,The suitcase rests immediately beside Omar's ankle.,The full length of a long train platform separates the suitcase from Omar.,Omar stands at one end of a long train platform. The suitcase rests immediately beside Omar's ankle.,Omar stands at one end of a long train platform. The full length of a long train platform separates the suitcase from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,18,100,23,123,6,30,6,30,158
