probe_id,probe_version,event_family,event_subtype,outcome,correct_target,numeric_information,context_entity_order,name_id,name,object_id,object,numeric_case_id,unit_id,unit,initial_distance,final_distance,distance_change,distance_change_magnitude,movement_difference,person_before,person_after,object_before,object_after,person_movement,object_movement,both_entities_move,same_movement_direction,passes_other_entity,Context,Context_word_count,target_closer,target_farther,target_unchanged
name_1__obj_bicycle__num_00__unit_inches__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_00,unit_inches,inches,18,13,-5,5,5,0,6,18,19,6,1,True,True,False,"The bicycle began 18 inches to the right of Jesse. The bicycle moved 1 inch right, and Jesse moved 6 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_00__unit_inches__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_00,unit_inches,inches,18,23,5,5,5,0,1,18,24,1,6,True,True,False,"The bicycle began 18 inches to the right of Jesse. The bicycle moved 6 inches right, and Jesse moved 1 inch right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_00__unit_inches__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_00,unit_inches,inches,18,18,0,0,0,0,6,18,24,6,6,True,True,False,"The bicycle began 18 inches to the right of Jesse. The bicycle moved 6 inches right, and Jesse moved 6 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_metres,metres,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 metres to the right of Jesse. The bicycle moved 1 metre right, and Jesse moved 13 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_metres__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_metres,metres,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 metres to the right of Jesse. The bicycle moved 13 metres right, and Jesse moved 1 metre right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_metres__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_metres,metres,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 metres to the right of Jesse. The bicycle moved 13 metres right, and Jesse moved 13 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_ft__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_ft,feet,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 ft to the right of Jesse. The bicycle moved 1 ft right, and Jesse moved 13 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_ft__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_ft,feet,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 ft to the right of Jesse. The bicycle moved 13 ft right, and Jesse moved 1 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_ft__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_ft,feet,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 ft to the right of Jesse. The bicycle moved 13 ft right, and Jesse moved 13 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_inches__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_inches,inches,85,73,-12,12,12,0,13,85,86,13,1,True,True,False,"The bicycle began 85 inches to the right of Jesse. The bicycle moved 1 inch right, and Jesse moved 13 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_inches__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_inches,inches,85,97,12,12,12,0,1,85,98,1,13,True,True,False,"The bicycle began 85 inches to the right of Jesse. The bicycle moved 13 inches right, and Jesse moved 1 inch right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_01__unit_inches__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_01,unit_inches,inches,85,85,0,0,0,0,13,85,98,13,13,True,True,False,"The bicycle began 85 inches to the right of Jesse. The bicycle moved 13 inches right, and Jesse moved 13 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_metres,metres,30,24,-6,6,6,0,7,30,31,7,1,True,True,False,"The bicycle began 30 metres to the right of Jesse. The bicycle moved 1 metre right, and Jesse moved 7 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_metres__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_metres,metres,30,36,6,6,6,0,1,30,37,1,7,True,True,False,"The bicycle began 30 metres to the right of Jesse. The bicycle moved 7 metres right, and Jesse moved 1 metre right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_metres__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_metres,metres,30,30,0,0,0,0,7,30,37,7,7,True,True,False,"The bicycle began 30 metres to the right of Jesse. The bicycle moved 7 metres right, and Jesse moved 7 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_ft__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_ft,feet,30,24,-6,6,6,0,7,30,31,7,1,True,True,False,"The bicycle began 30 ft to the right of Jesse. The bicycle moved 1 ft right, and Jesse moved 7 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_ft__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_ft,feet,30,36,6,6,6,0,1,30,37,1,7,True,True,False,"The bicycle began 30 ft to the right of Jesse. The bicycle moved 7 ft right, and Jesse moved 1 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_ft__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_ft,feet,30,30,0,0,0,0,7,30,37,7,7,True,True,False,"The bicycle began 30 ft to the right of Jesse. The bicycle moved 7 ft right, and Jesse moved 7 ft right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_inches__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_inches,inches,30,24,-6,6,6,0,7,30,31,7,1,True,True,False,"The bicycle began 30 inches to the right of Jesse. The bicycle moved 1 inch right, and Jesse moved 7 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_inches__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_inches,inches,30,36,6,6,6,0,1,30,37,1,7,True,True,False,"The bicycle began 30 inches to the right of Jesse. The bicycle moved 7 inches right, and Jesse moved 1 inch right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_02__unit_inches__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_02,unit_inches,inches,30,30,0,0,0,0,7,30,37,7,7,True,True,False,"The bicycle began 30 inches to the right of Jesse. The bicycle moved 7 inches right, and Jesse moved 7 inches right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_03__unit_metres__object_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Jesse is now closer to the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_03,unit_metres,metres,35,31,-4,4,4,0,5,35,36,5,1,True,True,False,"The bicycle began 35 metres to the right of Jesse. The bicycle moved 1 metre right, and Jesse moved 5 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_03__unit_metres__object_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Jesse is now farther from the bicycle than before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_03,unit_metres,metres,35,39,4,4,4,0,1,35,40,1,5,True,True,False,"The bicycle began 35 metres to the right of Jesse. The bicycle moved 5 metres right, and Jesse moved 1 metre right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
name_1__obj_bicycle__num_03__unit_metres__object_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Jesse is now at the same distance from the bicycle as before.,specific,object_first,name_1,Jesse,obj_bicycle,bicycle,num_03,unit_metres,metres,35,35,0,0,0,0,5,35,40,5,5,True,True,False,"The bicycle began 35 metres to the right of Jesse. The bicycle moved 5 metres right, and Jesse moved 5 metres right.",22,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,Jesse is now at the same distance from the bicycle as before.
