probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index
non_numeric_v1_2__name_1__obj_bicycle__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bicycle__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bicycle,bicycle,closer,toward,Target1,"Jesse walked toward the bicycle, which remained stationary.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,8,59,11,9,47,11,10,9,50,11,10,180
non_numeric_v1_2__name_1__obj_bicycle__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bicycle__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bicycle,bicycle,farther,away from,Target2,"Jesse walked away from the bicycle, which remained stationary.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,9,62,12,9,47,11,10,9,50,11,10,181
non_numeric_v1_2__name_1__obj_bicycle__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bicycle__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bicycle,bicycle,closer,toward,Target1,"Jesse walked toward the bicycle, which remained still.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,8,54,11,9,47,11,10,9,50,11,10,182
non_numeric_v1_2__name_1__obj_bicycle__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bicycle__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bicycle,bicycle,farther,away from,Target2,"Jesse walked away from the bicycle, which remained still.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,9,57,12,9,47,11,10,9,50,11,10,183
non_numeric_v1_2__name_1__obj_bench__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,closer,toward,Target1,Jesse walked toward the bench.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,5,30,7,9,45,11,10,9,48,11,10,184
non_numeric_v1_2__name_1__obj_bench__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,farther,away from,Target2,Jesse walked away from the bench.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,6,33,8,9,45,11,10,9,48,11,10,185
non_numeric_v1_2__name_1__obj_bench__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,closer,toward,Target1,Jesse walked toward the stationary bench.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,6,41,8,9,45,11,10,9,48,11,10,186
non_numeric_v1_2__name_1__obj_bench__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,farther,away from,Target2,Jesse walked away from the stationary bench.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,7,44,9,9,45,11,10,9,48,11,10,187
non_numeric_v1_2__name_1__obj_bench__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,closer,toward,Target1,"Jesse walked toward the bench, which remained stationary.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,8,57,11,9,45,11,10,9,48,11,10,188
non_numeric_v1_2__name_1__obj_bench__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,farther,away from,Target2,"Jesse walked away from the bench, which remained stationary.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,9,60,12,9,45,11,10,9,48,11,10,189
non_numeric_v1_2__name_1__obj_bench__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,closer,toward,Target1,"Jesse walked toward the bench, which remained still.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,8,52,11,9,45,11,10,9,48,11,10,190
non_numeric_v1_2__name_1__obj_bench__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_bench__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_bench,bench,farther,away from,Target2,"Jesse walked away from the bench, which remained still.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,9,55,12,9,45,11,10,9,48,11,10,191
non_numeric_v1_2__name_1__obj_mailbox__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,Jesse walked toward the mailbox.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,5,32,7,9,47,11,10,9,50,11,10,192
non_numeric_v1_2__name_1__obj_mailbox__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,Jesse walked away from the mailbox.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,6,35,8,9,47,11,10,9,50,11,10,193
non_numeric_v1_2__name_1__obj_mailbox__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,Jesse walked toward the stationary mailbox.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,6,43,8,9,47,11,10,9,50,11,10,194
non_numeric_v1_2__name_1__obj_mailbox__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,Jesse walked away from the stationary mailbox.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,7,46,9,9,47,11,10,9,50,11,10,195
non_numeric_v1_2__name_1__obj_mailbox__reference_clause_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,"Jesse walked toward the mailbox, which remained stationary.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,8,59,11,9,47,11,10,9,50,11,10,196
non_numeric_v1_2__name_1__obj_mailbox__reference_clause_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__reference_clause_stationary,,reference_clause_stationary,reference_clause_stationary,clause_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,"Jesse walked away from the mailbox, which remained stationary.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,9,62,12,9,47,11,10,9,50,11,10,197
non_numeric_v1_2__name_1__obj_mailbox__reference_clause_still__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,"Jesse walked toward the mailbox, which remained still.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,8,54,11,9,47,11,10,9,50,11,10,198
non_numeric_v1_2__name_1__obj_mailbox__reference_clause_still__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_1__obj_mailbox__reference_clause_still,,reference_clause_still,reference_clause_still,clause_still,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,"Jesse walked away from the mailbox, which remained still.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,9,57,12,9,47,11,10,9,50,11,10,199
non_numeric_v1_2__name_2__obj_cone__minimal_unqualified__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_2__obj_cone__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_2,Li,obj_cone,cone,closer,toward,Target1,Li walked toward the cone.,Li is now closer to the cone than before.,Li is now farther from the cone than before.,5,26,6,9,41,10,10,9,44,10,10,200
non_numeric_v1_2__name_2__obj_cone__minimal_unqualified__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_2__obj_cone__minimal_unqualified,,minimal_unqualified,minimal_unqualified,minimal,directed_movement_inference,absent,not_stated,,,assumed,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_2,Li,obj_cone,cone,farther,away from,Target2,Li walked away from the cone.,Li is now closer to the cone than before.,Li is now farther from the cone than before.,6,29,7,9,41,10,10,9,44,10,10,201
non_numeric_v1_2__name_2__obj_cone__minimal_stationary__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_2__obj_cone__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_2,Li,obj_cone,cone,closer,toward,Target1,Li walked toward the stationary cone.,Li is now closer to the cone than before.,Li is now farther from the cone than before.,6,37,7,9,41,10,10,9,44,10,10,202
non_numeric_v1_2__name_2__obj_cone__minimal_stationary__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_2__name_2__obj_cone__minimal_stationary,,minimal_stationary,minimal_stationary,minimal_stationary,directed_movement_inference,absent,not_stated,True,,explicit,assumed,ordinary_movement_reading_with_unstated_assumptions,minimal_movement,name_2,Li,obj_cone,cone,farther,away from,Target2,Li walked away from the stationary cone.,Li is now closer to the cone than before.,Li is now farther from the cone than before.,7,40,8,9,41,10,10,9,44,10,10,203
