pair_id,length_band,name_id,object_id,numeric_case_id,unit_id,closer_probe_id,farther_probe_id,Context1,Context2,Target1,Target2
numeric_aligned_v1_1__name_2__obj_cone__standard__num_04__unit_metres,standard,name_2,obj_cone,num_04,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_04__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_04__unit_metres,Li was 53 metres from a stationary cone. Li walked 32 metres directly toward the cone without reaching or passing it.,Li was 53 metres from a stationary cone. Li walked 32 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_04__unit_ft,standard,name_2,obj_cone,num_04,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_04__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_04__unit_ft,Li was 53 ft from a stationary cone. Li walked 32 ft directly toward the cone without reaching or passing it.,Li was 53 ft from a stationary cone. Li walked 32 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_04__unit_inches,standard,name_2,obj_cone,num_04,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_04__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_04__unit_inches,Li was 53 inches from a stationary cone. Li walked 32 inches directly toward the cone without reaching or passing it.,Li was 53 inches from a stationary cone. Li walked 32 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_05__unit_metres,standard,name_2,obj_cone,num_05,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_05__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_05__unit_metres,Li was 54 metres from a stationary cone. Li walked 32 metres directly toward the cone without reaching or passing it.,Li was 54 metres from a stationary cone. Li walked 32 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_05__unit_ft,standard,name_2,obj_cone,num_05,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_05__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_05__unit_ft,Li was 54 ft from a stationary cone. Li walked 32 ft directly toward the cone without reaching or passing it.,Li was 54 ft from a stationary cone. Li walked 32 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_05__unit_inches,standard,name_2,obj_cone,num_05,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_05__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_05__unit_inches,Li was 54 inches from a stationary cone. Li walked 32 inches directly toward the cone without reaching or passing it.,Li was 54 inches from a stationary cone. Li walked 32 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_06__unit_metres,standard,name_2,obj_cone,num_06,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_06__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_06__unit_metres,Li was 59 metres from a stationary cone. Li walked 10 metres directly toward the cone without reaching or passing it.,Li was 59 metres from a stationary cone. Li walked 10 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_06__unit_ft,standard,name_2,obj_cone,num_06,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_06__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_06__unit_ft,Li was 59 ft from a stationary cone. Li walked 10 ft directly toward the cone without reaching or passing it.,Li was 59 ft from a stationary cone. Li walked 10 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_06__unit_inches,standard,name_2,obj_cone,num_06,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_06__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_06__unit_inches,Li was 59 inches from a stationary cone. Li walked 10 inches directly toward the cone without reaching or passing it.,Li was 59 inches from a stationary cone. Li walked 10 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_07__unit_metres,standard,name_2,obj_cone,num_07,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_07__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_07__unit_metres,Li was 48 metres from a stationary cone. Li walked 26 metres directly toward the cone without reaching or passing it.,Li was 48 metres from a stationary cone. Li walked 26 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_07__unit_ft,standard,name_2,obj_cone,num_07,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_07__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_07__unit_ft,Li was 48 ft from a stationary cone. Li walked 26 ft directly toward the cone without reaching or passing it.,Li was 48 ft from a stationary cone. Li walked 26 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_07__unit_inches,standard,name_2,obj_cone,num_07,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_07__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_07__unit_inches,Li was 48 inches from a stationary cone. Li walked 26 inches directly toward the cone without reaching or passing it.,Li was 48 inches from a stationary cone. Li walked 26 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_08__unit_metres,standard,name_2,obj_cone,num_08,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_08__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_08__unit_metres,Li was 12 metres from a stationary cone. Li walked 8 metres directly toward the cone without reaching or passing it.,Li was 12 metres from a stationary cone. Li walked 8 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_08__unit_ft,standard,name_2,obj_cone,num_08,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_08__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_08__unit_ft,Li was 12 ft from a stationary cone. Li walked 8 ft directly toward the cone without reaching or passing it.,Li was 12 ft from a stationary cone. Li walked 8 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_08__unit_inches,standard,name_2,obj_cone,num_08,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_08__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_08__unit_inches,Li was 12 inches from a stationary cone. Li walked 8 inches directly toward the cone without reaching or passing it.,Li was 12 inches from a stationary cone. Li walked 8 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_09__unit_metres,standard,name_2,obj_cone,num_09,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_09__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_09__unit_metres,Li was 52 metres from a stationary cone. Li walked 28 metres directly toward the cone without reaching or passing it.,Li was 52 metres from a stationary cone. Li walked 28 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_09__unit_ft,standard,name_2,obj_cone,num_09,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_09__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_09__unit_ft,Li was 52 ft from a stationary cone. Li walked 28 ft directly toward the cone without reaching or passing it.,Li was 52 ft from a stationary cone. Li walked 28 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_09__unit_inches,standard,name_2,obj_cone,num_09,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_09__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_09__unit_inches,Li was 52 inches from a stationary cone. Li walked 28 inches directly toward the cone without reaching or passing it.,Li was 52 inches from a stationary cone. Li walked 28 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_10__unit_metres,standard,name_2,obj_cone,num_10,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_10__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_10__unit_metres,Li was 56 metres from a stationary cone. Li walked 8 metres directly toward the cone without reaching or passing it.,Li was 56 metres from a stationary cone. Li walked 8 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_10__unit_ft,standard,name_2,obj_cone,num_10,unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_10__unit_ft,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_10__unit_ft,Li was 56 ft from a stationary cone. Li walked 8 ft directly toward the cone without reaching or passing it.,Li was 56 ft from a stationary cone. Li walked 8 ft directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_10__unit_inches,standard,name_2,obj_cone,num_10,unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_10__unit_inches,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_10__unit_inches,Li was 56 inches from a stationary cone. Li walked 8 inches directly toward the cone without reaching or passing it.,Li was 56 inches from a stationary cone. Li walked 8 inches directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
numeric_aligned_v1_1__name_2__obj_cone__standard__num_11__unit_metres,standard,name_2,obj_cone,num_11,unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__closer__num_11__unit_metres,numeric_aligned_v1_1__name_2__obj_cone__standard__farther__num_11__unit_metres,Li was 32 metres from a stationary cone. Li walked 23 metres directly toward the cone without reaching or passing it.,Li was 32 metres from a stationary cone. Li walked 23 metres directly away from the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.
