probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index,numeric_case_id,unit_id,initial_distance,movement_distance,final_distance
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_08__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_08__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__closer__num_08__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 12 metres from a flag that remained stationary. From that starting position, Li walked 8 metres directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,170,32,9,41,10,10,9,44,10,10,2544,num_08,unit_metres,12,8,4
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_08__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_08__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__closer__num_08__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 12 ft from a flag that remained stationary. From that starting position, Li walked 8 ft directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,162,32,9,41,10,10,9,44,10,10,2545,num_08,unit_ft,12,8,4
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_08__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_08__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__closer__num_08__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 12 inches from a flag that remained stationary. From that starting position, Li walked 8 inches directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,170,32,9,41,10,10,9,44,10,10,2546,num_08,unit_inches,12,8,4
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_09__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_09__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__closer__num_09__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 52 metres from a flag that remained stationary. From that starting position, Li walked 28 metres directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,171,32,9,41,10,10,9,44,10,10,2547,num_09,unit_metres,52,28,24
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_09__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_09__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__closer__num_09__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 52 ft from a flag that remained stationary. From that starting position, Li walked 28 ft directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,163,32,9,41,10,10,9,44,10,10,2548,num_09,unit_ft,52,28,24
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_09__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_09__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__closer__num_09__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 52 inches from a flag that remained stationary. From that starting position, Li walked 28 inches directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,171,32,9,41,10,10,9,44,10,10,2549,num_09,unit_inches,52,28,24
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_10__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_10__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__closer__num_10__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 56 metres from a flag that remained stationary. From that starting position, Li walked 8 metres directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,170,32,9,41,10,10,9,44,10,10,2550,num_10,unit_metres,56,8,48
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_10__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_10__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__closer__num_10__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 56 ft from a flag that remained stationary. From that starting position, Li walked 8 ft directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,162,32,9,41,10,10,9,44,10,10,2551,num_10,unit_ft,56,8,48
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_10__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_10__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__closer__num_10__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 56 inches from a flag that remained stationary. From that starting position, Li walked 8 inches directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,170,32,9,41,10,10,9,44,10,10,2552,num_10,unit_inches,56,8,48
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_11__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_11__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__closer__num_11__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 32 metres from a flag that remained stationary. From that starting position, Li walked 23 metres directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,171,32,9,41,10,10,9,44,10,10,2553,num_11,unit_metres,32,23,9
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_11__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_11__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__closer__num_11__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 32 ft from a flag that remained stationary. From that starting position, Li walked 23 ft directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,163,32,9,41,10,10,9,44,10,10,2554,num_11,unit_ft,32,23,9
numeric_aligned_v1_1__name_2__obj_flag__expanded__closer__num_11__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_11__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__closer__num_11__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,closer,toward,Target1,"Initially, Li was 32 inches from a flag that remained stationary. From that starting position, Li walked 23 inches directly toward the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,28,171,32,9,41,10,10,9,44,10,10,2555,num_11,unit_inches,32,23,9
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_00__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_00__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__farther__num_00__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 18 metres from a flag that remained stationary. From that starting position, Li walked 5 metres directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,173,33,9,41,10,10,9,44,10,10,2556,num_00,unit_metres,18,5,23
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_00__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_00__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__farther__num_00__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 18 ft from a flag that remained stationary. From that starting position, Li walked 5 ft directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,165,33,9,41,10,10,9,44,10,10,2557,num_00,unit_ft,18,5,23
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_00__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_00__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__farther__num_00__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 18 inches from a flag that remained stationary. From that starting position, Li walked 5 inches directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,173,33,9,41,10,10,9,44,10,10,2558,num_00,unit_inches,18,5,23
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_01__unit_metres,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_01__unit_metres,numeric_aligned_v1_1__name_2__obj_flag__farther__num_01__unit_metres,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 85 metres from a flag that remained stationary. From that starting position, Li walked 12 metres directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,174,33,9,41,10,10,9,44,10,10,2559,num_01,unit_metres,85,12,97
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_01__unit_ft,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_01__unit_ft,numeric_aligned_v1_1__name_2__obj_flag__farther__num_01__unit_ft,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 85 ft from a flag that remained stationary. From that starting position, Li walked 12 ft directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,166,33,9,41,10,10,9,44,10,10,2560,num_01,unit_ft,85,12,97
numeric_aligned_v1_1__name_2__obj_flag__expanded__farther__num_01__unit_inches,closer_farther_non_numeric_movement,1.3,numeric_aligned_v1_1__name_2__obj_flag__expanded__num_01__unit_inches,numeric_aligned_v1_1__name_2__obj_flag__farther__num_01__unit_inches,numeric_aligned_movement,aligned_expanded,expanded,directed_movement_inference,specific,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_flag,flag,farther,away from,Target2,"Initially, Li was 85 inches from a flag that remained stationary. From that starting position, Li walked 12 inches directly away from the flag without reaching or passing it.",Li is now closer to the flag than before.,Li is now farther from the flag than before.,29,174,33,9,41,10,10,9,44,10,10,2561,num_01,unit_inches,85,12,97
