probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_platform__name_3__obj_backpack__baseline,1.0,close_far_situation,person_platform__name_3__obj_backpack,baseline,baseline,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_0,person_platform__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack rests against Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests at the other end of the platform from Omar.,The backpack is close to Omar.,The backpack is far from Omar.,17,89,22,111,6,30,6,30,279
person_platform__name_3__obj_backpack__phrase_alternate,1.0,close_far_situation,person_platform__name_3__obj_backpack,phrase_alternate,location_phrasing,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_1,person_platform__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack rests immediately next to Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests with the full length of the platform between it and Omar.,The backpack is close to Omar.,The backpack is far from Omar.,19,101,24,125,6,30,6,30,280
person_platform__name_3__obj_backpack__word_beside,1.0,close_far_situation,person_platform__name_3__obj_backpack,word_beside,evidence_wording,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,lex_beside,person_platform__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack is beside Omar.,Omar stands at one end of a long train platform. The backpack is far from Omar.,The backpack is close to Omar.,The backpack is far from Omar.,15,77,16,79,6,30,6,30,281
person_platform__name_3__obj_backpack__word_alongside,1.0,close_far_situation,person_platform__name_3__obj_backpack,word_alongside,evidence_wording,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,lex_alongside,person_platform__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack is alongside Omar.,Omar stands at one end of a long train platform. The backpack is a long way from Omar.,The backpack is close to Omar.,The backpack is far from Omar.,15,80,18,86,6,30,6,30,282
person_platform__name_3__obj_backpack__word_near,1.0,close_far_situation,person_platform__name_3__obj_backpack,word_near,evidence_wording,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,lex_near,person_platform__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack is near Omar.,Omar stands at one end of a long train platform. The backpack is a long distance from Omar.,The backpack is close to Omar.,The backpack is far from Omar.,15,75,18,91,6,30,6,30,283
person_platform__name_3__obj_backpack__reference_reversed,1.0,close_far_situation,person_platform__name_3__obj_backpack,reference_reversed,reference_reversal,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_0,person_platform__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack rests against Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests at the other end of the platform from Omar.,Omar is close to the backpack.,Omar is far from the backpack.,17,89,22,111,6,30,6,30,284
person_platform__name_3__obj_backpack__negate_close,1.0,close_far_situation,person_platform__name_3__obj_backpack,negate_close,target_negation,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_0,person_platform__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Omar stands at one end of a long train platform. The backpack rests against Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests at the other end of the platform from Omar.,The backpack is close to Omar.,The backpack is not close to Omar.,17,89,22,111,6,30,7,34,285
person_platform__name_3__obj_backpack__negate_far,1.0,close_far_situation,person_platform__name_3__obj_backpack,negate_far,target_negation,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_0,person_platform__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Omar stands at one end of a long train platform. The backpack rests against Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests at the other end of the platform from Omar.,The backpack is not far from Omar.,The backpack is far from Omar.,17,89,22,111,7,34,6,30,286
person_platform__name_3__obj_backpack__both_negated,1.0,close_far_situation,person_platform__name_3__obj_backpack,both_negated,target_negation,person_platform,endpoints,person_platform,long train platform,person_object,name_3,Omar,obj_backpack,backpack,,,placement_0,person_platform__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long train platform. The backpack rests against Omar's ankle.,Omar stands at one end of a long train platform. The backpack rests at the other end of the platform from Omar.,The backpack is not far from Omar.,The backpack is not close to Omar.,17,89,22,111,7,34,7,34,287
person_auditorium__name_0__obj_bag__baseline,1.0,close_far_situation,person_auditorium__name_0__obj_bag,baseline,baseline,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,placement_0,person_auditorium__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag rests on the seat immediately next to Maya.,Maya sits in the front row of a large auditorium. The bag rests on a seat in the last row at the back of the auditorium.,The bag is close to Maya.,The bag is far from Maya.,20,101,26,120,6,25,6,25,288
person_auditorium__name_0__obj_bag__phrase_alternate,1.0,close_far_situation,person_auditorium__name_0__obj_bag,phrase_alternate,location_phrasing,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,placement_1,person_auditorium__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag rests on the seat directly alongside Maya.,Maya sits in the front row of a large auditorium. The bag rests on a seat across the full depth of the auditorium from Maya.,The bag is close to Maya.,The bag is far from Maya.,19,100,25,124,6,25,6,25,289
person_auditorium__name_0__obj_bag__word_beside,1.0,close_far_situation,person_auditorium__name_0__obj_bag,word_beside,evidence_wording,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,lex_beside,person_auditorium__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag is beside Maya.,Maya sits in the front row of a large auditorium. The bag is far from Maya.,The bag is close to Maya.,The bag is far from Maya.,15,73,16,75,6,25,6,25,290
person_auditorium__name_0__obj_bag__word_alongside,1.0,close_far_situation,person_auditorium__name_0__obj_bag,word_alongside,evidence_wording,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,lex_alongside,person_auditorium__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag is alongside Maya.,Maya sits in the front row of a large auditorium. The bag is a long way from Maya.,The bag is close to Maya.,The bag is far from Maya.,15,76,18,82,6,25,6,25,291
person_auditorium__name_0__obj_bag__word_near,1.0,close_far_situation,person_auditorium__name_0__obj_bag,word_near,evidence_wording,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_bag,bag,,,lex_near,person_auditorium__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium. The bag is near Maya.,Maya sits in the front row of a large auditorium. The bag is a long distance from Maya.,The bag is close to Maya.,The bag is far from Maya.,15,71,18,87,6,25,6,25,292
