reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_0__obj_pebble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_0__obj_pebble__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_key__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_coin__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_marble__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_1__obj_pebble__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_key__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_coin__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_coin__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_2__obj_coin__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_coin__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_2__obj_marble__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_marble__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_2__obj_marble__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_marble__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_2__obj_marble__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_marble__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_2__obj_marble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_2__obj_marble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_2__obj_marble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_2__obj_marble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
