probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count,source_probe_id,source_probe_version,probe_type,source_scene_id,source_assumption,source_close_evidence_type,close_evidence_type,far_evidence_type,close_context_structure,far_context_structure,mode,wording_family_id,adjective_pair_id,close_target_repeats_context,far_target_repeats_context
against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first__close_direct_labels,1.0,against_elbow,main,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Li is close to the bag.,Li is across the full length of a large workshop from the bag.,The bag is close to Li.,The bag is far from Li.,6,7,13,14,6,7,6,7,against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,explicit_relation,large_space_separation,person_subject,person_subject,close_only,direct_labels,close_far,False,False
against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first__close_proximity_synonyms,1.0,against_elbow,main,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Li is near the bag.,Li is across the full length of a large workshop from the bag.,The bag is close to Li.,The bag is far from Li.,5,6,13,14,6,7,6,7,against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,proximity_synonym,large_space_separation,person_subject,person_subject,close_only,proximity_synonyms,near_distant,False,False
against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first__close_distance_short_long,1.0,against_elbow,main,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Li and the bag are separated by a short distance.,Li is across the full length of a large workshop from the bag.,The bag is close to Li.,The bag is far from Li.,10,11,13,14,6,7,6,7,against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,distance_magnitude_phrase,large_space_separation,coordinated_entities,person_subject,close_only,distance_short_long,short_long,False,False
against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first__close_distance_small_large,1.0,against_elbow,main,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,Li and the bag are separated by a small distance.,Li is across the full length of a large workshop from the bag.,The bag is close to Li.,The bag is far from Li.,10,11,13,14,6,7,6,7,against_elbow__name_2__obj_bag__physical_placement_person_subject__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,distance_magnitude_phrase,large_space_separation,coordinated_entities,person_subject,close_only,distance_small_large,small_large,False,False
against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,body_contact,workshop,Against indicates contact with the person's elbow.,True,False,The ball is against Omar's elbow.,The ball is across the full length of a large workshop from Omar.,Omar is close to the ball.,Omar is far from the ball.,7,8,13,14,6,8,6,8,against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,body_contact,large_space_separation,object_subject,object_subject,original_baseline,original_placement,none,False,False
against_elbow__name_3__obj_ball__physical_placement__person_first__close_direct_labels,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball is close to Omar.,The ball is across the full length of a large workshop from Omar.,Omar is close to the ball.,Omar is far from the ball.,6,7,13,14,6,8,6,8,against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,explicit_relation,large_space_separation,object_subject,object_subject,close_only,direct_labels,close_far,False,False
against_elbow__name_3__obj_ball__physical_placement__person_first__close_proximity_synonyms,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball is near Omar.,The ball is across the full length of a large workshop from Omar.,Omar is close to the ball.,Omar is far from the ball.,5,6,13,14,6,8,6,8,against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,proximity_synonym,large_space_separation,object_subject,object_subject,close_only,proximity_synonyms,near_distant,False,False
against_elbow__name_3__obj_ball__physical_placement__person_first__close_distance_short_long,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball and Omar are separated by a short distance.,The ball is across the full length of a large workshop from Omar.,Omar is close to the ball.,Omar is far from the ball.,10,11,13,14,6,8,6,8,against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_short_long,short_long,False,False
against_elbow__name_3__obj_ball__physical_placement__person_first__close_distance_small_large,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball and Omar are separated by a small distance.,The ball is across the full length of a large workshop from Omar.,Omar is close to the ball.,Omar is far from the ball.,10,11,13,14,6,8,6,8,against_elbow__name_3__obj_ball__physical_placement__person_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_small_large,small_large,False,False
against_elbow__name_3__obj_ball__physical_placement__object_first,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,object_first,False,body_contact,workshop,Against indicates contact with the person's elbow.,True,False,The ball is against Omar's elbow.,The ball is across the full length of a large workshop from Omar.,The ball is close to Omar.,The ball is far from Omar.,7,8,13,14,6,7,6,7,against_elbow__name_3__obj_ball__physical_placement__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,body_contact,large_space_separation,object_subject,object_subject,original_baseline,original_placement,none,False,False
against_elbow__name_3__obj_ball__physical_placement__object_first__close_direct_labels,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,object_first,False,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball is close to Omar.,The ball is across the full length of a large workshop from Omar.,The ball is close to Omar.,The ball is far from Omar.,6,7,13,14,6,7,6,7,against_elbow__name_3__obj_ball__physical_placement__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,explicit_relation,large_space_separation,object_subject,object_subject,close_only,direct_labels,close_far,True,False
against_elbow__name_3__obj_ball__physical_placement__object_first__close_proximity_synonyms,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,object_first,False,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball is near Omar.,The ball is across the full length of a large workshop from Omar.,The ball is close to Omar.,The ball is far from Omar.,5,6,13,14,6,7,6,7,against_elbow__name_3__obj_ball__physical_placement__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,proximity_synonym,large_space_separation,object_subject,object_subject,close_only,proximity_synonyms,near_distant,False,False
against_elbow__name_3__obj_ball__physical_placement__object_first__close_distance_short_long,1.0,against_elbow,main,name_3,obj_ball,physical_placement,object_subject,object_first,object_first,False,body_contact,workshop,Close is stated or paraphrased directly; source placement wording is replaced.,True,False,The ball and Omar are separated by a short distance.,The ball is across the full length of a large workshop from Omar.,The ball is close to Omar.,The ball is far from Omar.,10,11,13,14,6,7,6,7,against_elbow__name_3__obj_ball__physical_placement__object_first,1.0,close_far_symmetric_wording,against_elbow,Against indicates contact with the person's elbow.,body_contact,distance_magnitude_phrase,large_space_separation,coordinated_entities,object_subject,close_only,distance_short_long,short_long,False,False
