probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
worn_jacket_pocket__name_3__obj_key__physical_placement_fronted__person_first,1.0,worn_jacket_pocket,main,name_3,obj_key,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the key.,Across the full length of a long hallway from Omar is the key.,Omar is close to the key.,Omar is far from the key.,12,13,13,14,6,8,6,8
worn_jacket_pocket__name_3__obj_key__physical_placement_fronted__object_first,1.0,worn_jacket_pocket,main,name_3,obj_key,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the key.,Across the full length of a long hallway from Omar is the key.,The key is close to Omar.,The key is far from Omar.,12,13,13,14,6,7,6,7
worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__person_first,1.0,worn_jacket_pocket,main,name_3,obj_key,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the key inside its pocket.,Omar is across the full length of a long hallway from the key.,Omar is close to the key.,Omar is far from the key.,11,13,13,15,6,8,6,8
worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__object_first,1.0,worn_jacket_pocket,main,name_3,obj_key,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the key inside its pocket.,Omar is across the full length of a long hallway from the key.,The key is close to Omar.,The key is far from Omar.,11,13,13,15,6,7,6,7
worn_jacket_pocket__name_3__obj_coin__physical_placement__person_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The coin is inside the pocket of the jacket Omar is wearing.,The coin is across the full length of a long hallway from Omar.,Omar is close to the coin.,Omar is far from the coin.,12,13,13,14,6,8,6,8
worn_jacket_pocket__name_3__obj_coin__physical_placement__object_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The coin is inside the pocket of the jacket Omar is wearing.,The coin is across the full length of a long hallway from Omar.,The coin is close to Omar.,The coin is far from Omar.,12,13,13,14,6,7,6,7
worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__person_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the coin.,Across the full length of a long hallway from Omar is the coin.,Omar is close to the coin.,Omar is far from the coin.,12,13,13,14,6,8,6,8
worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__object_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the coin.,Across the full length of a long hallway from Omar is the coin.,The coin is close to Omar.,The coin is far from Omar.,12,13,13,14,6,7,6,7
worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__person_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the coin inside its pocket.,Omar is across the full length of a long hallway from the coin.,Omar is close to the coin.,Omar is far from the coin.,11,13,13,15,6,8,6,8
worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__object_first,1.0,worn_jacket_pocket,main,name_3,obj_coin,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the coin inside its pocket.,Omar is across the full length of a long hallway from the coin.,The coin is close to Omar.,The coin is far from Omar.,11,13,13,15,6,7,6,7
worn_jacket_pocket__name_3__obj_marble__physical_placement__person_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The marble is inside the pocket of the jacket Omar is wearing.,The marble is across the full length of a long hallway from Omar.,Omar is close to the marble.,Omar is far from the marble.,12,13,13,14,6,8,6,8
worn_jacket_pocket__name_3__obj_marble__physical_placement__object_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The marble is inside the pocket of the jacket Omar is wearing.,The marble is across the full length of a long hallway from Omar.,The marble is close to Omar.,The marble is far from Omar.,12,13,13,14,6,7,6,7
worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__person_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the marble.,Across the full length of a long hallway from Omar is the marble.,Omar is close to the marble.,Omar is far from the marble.,12,13,13,14,6,8,6,8
worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__object_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the marble.,Across the full length of a long hallway from Omar is the marble.,The marble is close to Omar.,The marble is far from Omar.,12,13,13,14,6,7,6,7
worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__person_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the marble inside its pocket.,Omar is across the full length of a long hallway from the marble.,Omar is close to the marble.,Omar is far from the marble.,11,13,13,15,6,8,6,8
worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__object_first,1.0,worn_jacket_pocket,main,name_3,obj_marble,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the marble inside its pocket.,Omar is across the full length of a long hallway from the marble.,The marble is close to Omar.,The marble is far from Omar.,11,13,13,15,6,7,6,7
worn_jacket_pocket__name_3__obj_pebble__physical_placement__person_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The pebble is inside the pocket of the jacket Omar is wearing.,The pebble is across the full length of a long hallway from Omar.,Omar is close to the pebble.,Omar is far from the pebble.,12,15,13,16,6,10,6,10
worn_jacket_pocket__name_3__obj_pebble__physical_placement__object_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,The pebble is inside the pocket of the jacket Omar is wearing.,The pebble is across the full length of a long hallway from Omar.,The pebble is close to Omar.,The pebble is far from Omar.,12,15,13,16,6,9,6,9
worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__person_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the pebble.,Across the full length of a long hallway from Omar is the pebble.,Omar is close to the pebble.,Omar is far from the pebble.,12,15,13,16,6,10,6,10
worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__object_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Inside the pocket of the jacket Omar is wearing is the pebble.,Across the full length of a long hallway from Omar is the pebble.,The pebble is close to Omar.,The pebble is far from Omar.,12,15,13,16,6,9,6,9
worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__person_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the pebble inside its pocket.,Omar is across the full length of a long hallway from the pebble.,Omar is close to the pebble.,Omar is far from the pebble.,11,15,13,17,6,10,6,10
worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__object_first,1.0,worn_jacket_pocket,main,name_3,obj_pebble,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,hallway,Wearing is stated explicitly; only pocket-sized objects are eligible.,True,False,Omar is wearing the jacket with the pebble inside its pocket.,Omar is across the full length of a long hallway from the pebble.,The pebble is close to Omar.,The pebble is far from Omar.,11,15,13,17,6,9,6,9
between_owned_shoes__name_0__obj_ball__physical_placement__person_first,1.0,between_owned_shoes,ambiguity_control,name_0,obj_ball,physical_placement,object_subject,object_first,person_first,True,owned_clothing_unanchored,gym,Close is the intended label only under an unstated worn-shoes assumption; ownership alone does not entail proximity to the person.,False,True,The ball is between Maya's shoes.,The ball is across the full length of a long gym from Maya.,Maya is close to the ball.,Maya is far from the ball.,7,8,13,14,6,8,6,8
between_owned_shoes__name_0__obj_ball__physical_placement__object_first,1.0,between_owned_shoes,ambiguity_control,name_0,obj_ball,physical_placement,object_subject,object_first,object_first,False,owned_clothing_unanchored,gym,Close is the intended label only under an unstated worn-shoes assumption; ownership alone does not entail proximity to the person.,False,True,The ball is between Maya's shoes.,The ball is across the full length of a long gym from Maya.,The ball is close to Maya.,The ball is far from Maya.,7,8,13,14,6,7,6,7
